Call Time,Caller ID,Destination,Status,Ringing,Talking,Cost,Reason,Sentiment,Summary,Transcription
2025-08-01T09:49:31,ATENCION CLIENTE SAO324 (32410),VMail (78910),answered,00:00:00,00:00:04,0.00,Terminated by ATENCION CLIENTE SAO324 (32410),,,
2025-08-01T09:49:31,ATENCION CLIENTE SAO324 (32410),ATENCION CLIENTE STO789 (78910),unanswered,00:00:00,00:00:00,0.00,"Not registered, forwarded to VMail (78910)",,,
2025-08-01T09:49:24,ATENCION CLIENTE SAO324 (32410),7891,unanswered,00:00:00,00:00:00,0.00,Target not found,,,
2025-08-01T09:41:49,DROGUERIA STO425 (42520),DROGUERIA STO415 (41520),answered,00:00:05,00:05:31,0.00,Terminated by DROGUERIA STO425 (42520),,,
2025-08-01T09:47:00,DROGUERIA STO582 (58220),VMail (59010),answered,00:00:00,00:00:02,0.00,Terminated by DROGUERIA STO582 (58220),,,
2025-08-01T09:46:39,DROGUERIA STO582 (58220),ATENCION CLIENTE STO590 (59010),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (59010)",,,
2025-08-01T09:46:59,LEDY OJEDA SOSA (99076),VMail (40910),answered,00:00:00,00:00:03,0.00,Terminated by LEDY OJEDA SOSA (99076),,,
2025-08-01T09:46:38,LEDY OJEDA SOSA (99076),ATENCION CLIENTE STO409 (40910),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (40910)",,,
2025-08-01T09:46:30,DROGUERIA STO582 (58220),VMail (59010),answered,00:00:00,00:00:06,0.00,Terminated by DROGUERIA STO582 (58220),,,
2025-08-01T09:46:09,DROGUERIA STO582 (58220),ATENCION CLIENTE STO590 (59010),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (59010)",,,
2025-08-01T09:46:17,CENTRAL DIAMANTE1 990 (99070),VMail (47310),answered,00:00:00,00:00:02,0.00,Terminated by CENTRAL DIAMANTE1 990 (99070),,,
2025-08-01T09:46:17,CENTRAL DIAMANTE1 990 (99070),ATENCION CLIENTE SDO473 (47310),unanswered,00:00:00,00:00:00,0.00,"Busy, forwarded to VMail (47310)",,,
2025-08-01T09:46:11,DROGUERIA STO438 (43820),47,unanswered,00:00:00,00:00:00,0.00,Target not found,,,
2025-08-01T09:46:05,DROGUERIA STO438 (43820),VMail (45720),answered,00:00:00,00:00:03,0.00,Terminated by DROGUERIA STO438 (43820),,,
2025-08-01T09:45:44,DROGUERIA STO438 (43820),DROGUERIA STO457 (45720),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (45720)",,,
2025-08-01T09:45:57,DROGUERIA STO582 (58220),VMail (59010),answered,00:00:00,00:00:03,0.00,Terminated by DROGUERIA STO582 (58220),,,
2025-08-01T09:45:36,DROGUERIA STO582 (58220),ATENCION CLIENTE STO590 (59010),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (59010)",,,
2025-08-01T09:45:36,DROGUERIA STO140 (14020),DROGUERIA STO570 (57020),answered,00:00:07,00:00:08,0.00,Terminated by DROGUERIA STO140 (14020),,,
2025-08-01T09:44:50,DROGUERIA SAO423 (42320),DROGUERIA STO407 (40720),unanswered,00:00:17,00:00:00,0.00,Terminated by DROGUERIA SAO423 (42320),,,
2025-08-01T09:44:25,ATENCION CLIENTE STO412 (41210),99070,answered,00:00:03,00:00:24,0.39,Terminated by ATENCION CLIENTE STO412 (41210),,,
2025-08-01T09:44:46,DROGUERIA STO085 (08520),VMail (54420),answered,00:00:00,00:00:03,0.00,Terminated by DROGUERIA STO085 (08520),,,
2025-08-01T09:44:25,DROGUERIA STO085 (08520),DROGUERIA STO544 (54420),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (54420)",,,
2025-08-01T09:44:19,DROGUERIA STO085 (08520),VMail (54420),answered,00:00:00,00:00:03,0.00,Terminated by DROGUERIA STO085 (08520),,,
2025-08-01T09:43:58,DROGUERIA STO085 (08520),DROGUERIA STO544 (54420),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (54420)",,,
2025-08-01T09:44:00,DROGUERIA STO076 (07620),VMail (51520),answered,00:00:00,00:00:05,0.00,Terminated by DROGUERIA STO076 (07620),,,
2025-08-01T09:43:39,DROGUERIA STO076 (07620),DROGUERIA SDO515 (51520),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (51520)",,,
2025-08-01T09:43:58,DROGUERIA SAO423 (42320),VMail (42920),answered,00:00:00,00:00:03,0.00,Terminated by DROGUERIA SAO423 (42320),,,
2025-08-01T09:43:37,DROGUERIA SAO423 (42320),DROGUERIA STO429 (42920),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (42920)",,,
2025-08-01T09:43:46,DROGUERIA STO085 (08520),VMail (54420),answered,00:00:00,00:00:10,0.00,Terminated by DROGUERIA STO085 (08520),,,
2025-08-01T09:43:25,DROGUERIA STO085 (08520),DROGUERIA STO544 (54420),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (54420)",,,
2025-08-01T09:43:37,ATENCION CLIENTE SDO443 (44310),VMail (47410),answered,00:00:00,00:00:14,0.00,Terminated by ATENCION CLIENTE SDO443 (44310),,,
2025-08-01T09:43:16,ATENCION CLIENTE SDO443 (44310),ATENCION CLIENTE SDO474 (47410),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (47410)",,,
2025-08-01T09:43:28,DROGUERIA STO076 (07620),VMail (51520),answered,00:00:00,00:00:10,0.00,Terminated by DROGUERIA STO076 (07620),,,
2025-08-01T09:43:07,DROGUERIA STO076 (07620),DROGUERIA SDO515 (51520),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (51520)",,,
2025-08-01T09:43:33,DROGUERIA SAO423 (42320),VMail (40720),answered,00:00:00,00:00:03,0.00,Terminated by DROGUERIA SAO423 (42320),,,
2025-08-01T09:43:12,DROGUERIA SAO423 (42320),DROGUERIA STO407 (40720),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (40720)",,,
2025-08-01T09:43:19,DROGUERIA STO085 (08520),VMail (54420),answered,00:00:00,00:00:04,0.00,Terminated by DROGUERIA STO085 (08520),,,
2025-08-01T09:42:58,DROGUERIA STO085 (08520),DROGUERIA STO544 (54420),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (54420)",,,
2025-08-01T09:43:03,DROGUERIA STO076 (07620),VMail (51520),answered,00:00:00,00:00:03,0.00,Terminated by DROGUERIA STO076 (07620),,,
2025-08-01T09:42:42,DROGUERIA STO076 (07620),DROGUERIA SDO515 (51520),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (51520)",,,
2025-08-01T09:42:19,ATENCION CLIENTE SDO443 (44310),VMail (47420),answered,00:00:00,00:00:44,0.00,Terminated by ATENCION CLIENTE SDO443 (44310),,,
2025-08-01T09:41:58,ATENCION CLIENTE SDO443 (44310),DROGUERIA SDO474 (47420),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (47420)",,,
2025-08-01T09:42:40,DROGUERIA STO428 (42820),VMail (47420),answered,00:00:00,00:00:05,0.00,Terminated by DROGUERIA STO428 (42820),,,
2025-08-01T09:42:19,DROGUERIA STO428 (42820),DROGUERIA SDO474 (47420),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (47420)",,,
2025-08-01T09:41:46,DROGUERIA STO695 (69520),DROGUERIA SDO443 (44320),answered,00:00:15,00:00:37,0.00,Terminated by DROGUERIA SDO443 (44320),,,
2025-08-01T09:42:11,DROGUERIA STO428 (42820),VMail (47420),answered,00:00:00,00:00:03,0.00,Terminated by DROGUERIA STO428 (42820),,,
2025-08-01T09:42:11,DROGUERIA STO428 (42820),DROGUERIA SDO474 (47420),unanswered,00:00:00,00:00:00,0.00,"Busy, forwarded to VMail (47420)",,,
2025-08-01T09:41:24,DROGUERIA STO438 (43820),DROGUERIA STO408 (40820),answered,00:00:08,00:00:36,0.00,Terminated by DROGUERIA STO438 (43820),,,
2025-08-01T09:41:20,DROGUERIA STO076 (07620),DROGUERIA SDO515 (51520),unanswered,00:00:18,00:00:00,0.00,Terminated by DROGUERIA STO076 (07620),,,
2025-08-01T09:41:17,DROGUERIA STO438 (43820),VMail (40820),answered,00:00:00,00:00:04,0.00,Terminated by DROGUERIA STO438 (43820),,,
2025-08-01T09:40:56,DROGUERIA STO438 (43820),DROGUERIA STO408 (40820),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (40820)",,,
2025-08-01T09:41:15,DROGUERIA STO076 (07620),VMail (51520),answered,00:00:00,00:00:05,0.00,Terminated by DROGUERIA STO076 (07620),,,
2025-08-01T09:40:54,DROGUERIA STO076 (07620),DROGUERIA SDO515 (51520),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (51520)",,,
2025-08-01T09:40:56,DROGUERIA STO415 (41520),VMail (42520),answered,00:00:00,00:00:05,0.00,Terminated by DROGUERIA STO415 (41520),,,
2025-08-01T09:40:35,DROGUERIA STO415 (41520),DROGUERIA STO425 (42520),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (42520)",,,
2025-08-01T09:40:49,DROGUERIA STO076 (07620),VMail (51520),answered,00:00:00,00:00:03,0.00,Terminated by DROGUERIA STO076 (07620),,,
2025-08-01T09:40:28,DROGUERIA STO076 (07620),DROGUERIA SDO515 (51520),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (51520)",,,
2025-08-01T09:38:29,ATENCION CLIENTE STO590 (59010),ELECTRO SAO585 (58530),answered,00:00:16,00:02:05,0.00,Terminated by ELECTRO SAO585 (58530),,,
2025-08-01T09:40:24,DROGUERIA STO076 (07620),VMail (51520),answered,00:00:00,00:00:03,0.00,Terminated by DROGUERIA STO076 (07620),,,
2025-08-01T09:40:03,DROGUERIA STO076 (07620),DROGUERIA SDO515 (51520),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (51520)",,,
2025-08-01T09:40:20,DROGUERIA STO415 (41520),425220,unanswered,00:00:00,00:00:00,0.00,Target not found,,,
2025-08-01T09:39:01,DROGUERIA STO697 (69720),ATENCION CLIENTE STO697 (69710),answered,00:00:11,00:00:20,0.00,Terminated by ATENCION CLIENTE STO697 (69710),,,
2025-08-01T09:38:28,ATENCION CLIENTE STO410 (41010),99070,answered,00:00:03,00:00:12,0.20,Terminated by 99070,,,
2025-08-01T09:38:13,DROGUERIA STO428 (42820),VMail (44620),answered,00:00:00,00:00:03,0.00,Terminated by DROGUERIA STO428 (42820),,,
2025-08-01T09:37:52,DROGUERIA STO428 (42820),DROGUERIA SDO446 (44620),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (44620)",,,
2025-08-01T09:38:08,DROGUERIA STO695 (69520),VMail (45120),answered,00:00:00,00:00:02,0.00,Terminated by DROGUERIA STO695 (69520),,,
2025-08-01T09:38:08,DROGUERIA STO695 (69520),DROGUERIA STO451 (45120),unanswered,00:00:00,00:00:00,0.00,"Not registered, forwarded to VMail (45120)",,,
2025-08-01T09:37:56,DROGUERIA STO695 (69520),VMail (45420),answered,00:00:00,00:00:03,0.00,Terminated by DROGUERIA STO695 (69520),,,
2025-08-01T09:37:35,DROGUERIA STO695 (69520),DROGUERIA STO454 (45420),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (45420)",,,
2025-08-01T09:37:55,ANA CONCEPCION PORTILLO OSORIO (98034),VMail (58220),answered,00:00:00,00:00:03,0.00,Terminated by ANA CONCEPCION PORTILLO OSORIO (98034),,,
2025-08-01T09:37:34,ANA CONCEPCION PORTILLO OSORIO (98034),DROGUERIA STO582 (58220),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (58220)",,,
2025-08-01T09:37:26,ANA CONCEPCION PORTILLO OSORIO (98034),VMail (58210),answered,00:00:00,00:00:04,0.00,Terminated by ANA CONCEPCION PORTILLO OSORIO (98034),,,
2025-08-01T09:37:05,ANA CONCEPCION PORTILLO OSORIO (98034),ATENCION CLIENTE STO582 (58210),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (58210)",,,
2025-08-01T09:37:00,ATENCION CLIENTE STO561 (56110),VMail (35810),answered,00:00:00,00:00:03,0.00,Terminated by ATENCION CLIENTE STO561 (56110),,,
2025-08-01T09:36:39,ATENCION CLIENTE STO561 (56110),ATENCION CLIENTE SAO358 (35810),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (35810)",,,
2025-08-01T09:36:35,ATENCION CLIENTE STO561 (56110),5,unanswered,00:00:00,00:00:00,0.00,Target not found,,,
2025-08-01T09:36:29,ATENCION CLIENTE STO561 (56110),VMail (35810),answered,00:00:00,00:00:03,0.00,Terminated by ATENCION CLIENTE STO561 (56110),,,
2025-08-01T09:36:07,ATENCION CLIENTE STO561 (56110),ATENCION CLIENTE SAO358 (35810),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (35810)",,,
2025-08-01T09:36:08,DROGUERIA STO428 (42820),DROGUERIA SDO446 (44620),unanswered,00:00:14,00:00:00,0.00,Terminated by DROGUERIA STO428 (42820),,,
2025-08-01T09:34:49,DROGUERIA STO544 (54420),VMail (51520),answered,00:00:00,00:00:09,0.00,Terminated by DROGUERIA STO544 (54420),,,
2025-08-01T09:34:28,DROGUERIA STO544 (54420),DROGUERIA SDO515 (51520),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (51520)",,,
2025-08-01T09:34:48,DROGUERIA DO448 (44820),VMail (42820),answered,00:00:00,00:00:04,0.00,Terminated by DROGUERIA DO448 (44820),,,
2025-08-01T09:34:27,DROGUERIA DO448 (44820),DROGUERIA STO428 (42820),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (42820)",,,
2025-08-01T09:34:47,DROGUERIA SAO423 (42320),VMail (42920),answered,00:00:00,00:00:03,0.00,Terminated by DROGUERIA SAO423 (42320),,,
2025-08-01T09:34:26,DROGUERIA SAO423 (42320),DROGUERIA STO429 (42920),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (42920)",,,
2025-08-01T09:34:44,DROGUERIA STO695 (69520),VMail (43220),answered,00:00:00,00:00:03,0.00,Terminated by DROGUERIA STO695 (69520),,,
2025-08-01T09:34:44,DROGUERIA STO695 (69520),DROGUERIA SAO432 (43220),unanswered,00:00:00,00:00:00,0.00,Forwarded to VMail (43220),,,
2025-08-01T09:34:40,DROGUERIA STO695 (69520),32,unanswered,00:00:00,00:00:00,0.00,Target not found,,,
2025-08-01T09:34:22,DROGUERIA STO695 (69520),VMail (45120),answered,00:00:00,00:00:03,0.00,Terminated by DROGUERIA STO695 (69520),,,
2025-08-01T09:34:22,DROGUERIA STO695 (69520),DROGUERIA STO451 (45120),unanswered,00:00:00,00:00:00,0.00,"Not registered, forwarded to VMail (45120)",,,
2025-08-01T09:34:17,DROGUERIA SAO423 (42320),VMail (40720),answered,00:00:00,00:00:04,0.00,Terminated by DROGUERIA SAO423 (42320),,,
2025-08-01T09:33:56,DROGUERIA SAO423 (42320),DROGUERIA STO407 (40720),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (40720)",,,
2025-08-01T09:34:15,DROGUERIA STO425 (42520),VMail (41520),answered,00:00:00,00:00:03,0.00,Terminated by DROGUERIA STO425 (42520),,,
2025-08-01T09:33:53,DROGUERIA STO425 (42520),DROGUERIA STO415 (41520),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (41520)",,,
2025-08-01T09:34:14,DROGUERIA STO439 (43920),VMail (42320),answered,00:00:00,00:00:03,0.00,Terminated by DROGUERIA STO439 (43920),,,
2025-08-01T09:34:14,DROGUERIA STO439 (43920),DROGUERIA SAO423 (42320),unanswered,00:00:00,00:00:00,0.00,"Busy, forwarded to VMail (42320)",,,
2025-08-01T09:34:07,DROGUERIA STO439 (43920),VMail (42320),answered,00:00:00,00:00:03,0.00,Terminated by DROGUERIA STO439 (43920),,,
2025-08-01T09:34:07,DROGUERIA STO439 (43920),DROGUERIA SAO423 (42320),unanswered,00:00:00,00:00:00,0.00,"Busy, forwarded to VMail (42320)",,,
2025-08-01T09:31:44,DROGUERIA STO695 (69520),DROGUERIA STO437 (43720),answered,00:00:09,00:02:00,0.00,Terminated by DROGUERIA STO437 (43720),,,
2025-08-01T09:33:46,DROGUERIA SAO067 (06720),VMail (51420),answered,00:00:00,00:00:04,0.00,Terminated by DROGUERIA SAO067 (06720),,,
2025-08-01T09:33:25,DROGUERIA SAO067 (06720),DROGUERIA SDO514 (51420),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (51420)",,,
2025-08-01T09:33:18,DROGUERIA STO568 (56820),13920,answered,00:00:01,00:00:05,0.09,Terminated by DROGUERIA STO568 (56820),,,
2025-08-01T09:33:17,DROGUERIA STO439 (43920),VMail (42320),answered,00:00:00,00:00:03,0.00,Terminated by DROGUERIA STO439 (43920),,,
2025-08-01T09:32:56,DROGUERIA STO439 (43920),DROGUERIA SAO423 (42320),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (42320)",,,
2025-08-01T09:32:58,DROGUERIA STO431 (43120),99070,answered,00:00:03,00:00:16,0.27,Terminated by DROGUERIA STO431 (43120),,,
2025-08-01T09:32:30,DROGUERIA STO428 (42820),VMail (47420),answered,00:00:00,00:00:04,0.00,Terminated by DROGUERIA STO428 (42820),,,
2025-08-01T09:32:09,DROGUERIA STO428 (42820),DROGUERIA SDO474 (47420),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (47420)",,,
2025-08-01T09:28:26,DROGUERIA SAO047 (04720),DROGUERIA SDO526 (52620),answered,00:00:05,00:03:05,0.00,Terminated by DROGUERIA SAO047 (04720),,,
2025-08-01T09:30:47,ATENCION CLIENTE STO357 (35710),72226,answered,00:00:21,00:00:03,0.04,Terminated by ATENCION CLIENTE STO357 (35710),,,
2025-08-01T09:27:48,DROGUERIA SDO514 (51420),VMail (51520),answered,00:00:00,00:02:35,0.00,Terminated by VMail (51520),,,
2025-08-01T09:27:27,DROGUERIA SDO514 (51420),DROGUERIA SDO515 (51520),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (51520)",,,
2025-08-01T09:28:58,ATENCION CLIENTE STO425 (42510),99070,answered,00:00:03,00:00:15,0.25,Terminated by ATENCION CLIENTE STO425 (42510),,,
2025-08-01T09:27:27,DROGUERIA STO439 (43920),DROGUERIA SAO423 (42320),answered,00:00:03,00:01:32,0.00,Terminated by DROGUERIA STO439 (43920),,,
2025-08-01T09:27:31,DROGUERIA DO448 (44820),DROGUERIA STO420 (42020),answered,00:00:02,00:01:08,0.00,Terminated by DROGUERIA STO420 (42020),,,
2025-08-01T09:28:16,DROGUERIA SAO047 (04720),VMail (52620),answered,00:00:00,00:00:03,0.00,Terminated by DROGUERIA SAO047 (04720),,,
2025-08-01T09:27:55,DROGUERIA SAO047 (04720),DROGUERIA SDO526 (52620),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (52620)",,,
2025-08-01T09:27:29,DROGUERIA STO420 (42020),4480,unanswered,00:00:00,00:00:00,0.00,Target not found,,,
2025-08-01T09:27:25,DROGUERIA DO448 (44820),VMail (99989),answered,00:00:00,00:00:02,0.00,Terminated by DROGUERIA DO448 (44820),,,
2025-08-01T09:27:20,DROGUERIA SDO514 (51420),VMail (51520),answered,00:00:00,00:00:04,0.00,Terminated by DROGUERIA SDO514 (51420),,,
2025-08-01T09:26:59,DROGUERIA SDO514 (51420),DROGUERIA SDO515 (51520),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (51520)",,,
2025-08-01T09:27:19,DROGUERIA DO448 (44820),VMail (99989),answered,00:00:00,00:00:02,0.00,Terminated by DROGUERIA DO448 (44820),,,
2025-08-01T09:27:02,DROGUERIA STO428 (42820),141820,unanswered,00:00:00,00:00:00,0.00,Target not found,,,
2025-08-01T09:26:54,DROGUERIA STO420 (42020),VMail (44820),answered,00:00:00,00:00:03,0.00,Terminated by DROGUERIA STO420 (42020),,,
2025-08-01T09:26:33,DROGUERIA STO420 (42020),DROGUERIA DO448 (44820),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (44820)",,,
2025-08-01T09:26:53,DROGUERIA SDO514 (51420),VMail (51520),answered,00:00:00,00:00:03,0.00,Terminated by DROGUERIA SDO514 (51420),,,
2025-08-01T09:26:32,DROGUERIA SDO514 (51420),DROGUERIA SDO515 (51520),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (51520)",,,
2025-08-01T09:26:46,DROGUERIA STO428 (42820),140820,unanswered,00:00:00,00:00:00,0.00,Target not found,,,
2025-08-01T09:23:09,DROGUERIA STO415 (41520),DROGUERIA STO425 (42520),answered,00:00:08,00:03:26,0.00,Terminated by DROGUERIA STO415 (41520),,,
2025-08-01T09:26:24,DROGUERIA STO420 (42020),VMail (44820),answered,00:00:00,00:00:05,0.00,Terminated by DROGUERIA STO420 (42020),,,
2025-08-01T09:26:03,DROGUERIA STO420 (42020),DROGUERIA DO448 (44820),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (44820)",,,
2025-08-01T09:26:24,DROGUERIA SDO514 (51420),VMail (51520),answered,00:00:00,00:00:04,0.00,Terminated by DROGUERIA SDO514 (51420),,,
2025-08-01T09:26:03,DROGUERIA SDO514 (51420),DROGUERIA SDO515 (51520),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (51520)",,,
2025-08-01T09:26:20,DROGUERIA STO438 (43820),VMail (45720),answered,00:00:00,00:00:03,0.00,Terminated by DROGUERIA STO438 (43820),,,
2025-08-01T09:25:59,DROGUERIA STO438 (43820),DROGUERIA STO457 (45720),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (45720)",,,
2025-08-01T09:26:08,DROGUERIA SAO047 (04720),VMail (51420),answered,00:00:00,00:00:06,0.00,Terminated by DROGUERIA SAO047 (04720),,,
2025-08-01T09:26:08,DROGUERIA SAO047 (04720),DROGUERIA SDO514 (51420),unanswered,00:00:00,00:00:00,0.00,"Busy, forwarded to VMail (51420)",,,
2025-08-01T09:26:01,DROGUERIA STO076 (07620),VMail (51520),answered,00:00:00,00:00:03,0.00,Terminated by DROGUERIA STO076 (07620),,,
2025-08-01T09:25:40,DROGUERIA STO076 (07620),DROGUERIA SDO515 (51520),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (51520)",,,
2025-08-01T09:25:55,DROGUERIA SAO047 (04720),DROGUERIA SDO514 (51420),answered,00:00:01,00:00:03,0.00,Terminated by DROGUERIA SDO514 (51420),,,
2025-08-01T09:25:59,DROGUERIA STO428 (42820),141820,unanswered,00:00:00,00:00:00,0.00,Target not found,,,
2025-08-01T09:25:47,DROGUERIA STO438 (43820),VMail (45720),answered,00:00:00,00:00:09,0.00,Terminated by DROGUERIA STO438 (43820),,,
2025-08-01T09:25:26,DROGUERIA STO438 (43820),DROGUERIA STO457 (45720),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (45720)",,,
2025-08-01T09:25:48,DROGUERIA SDO514 (51420),VMail (51520),answered,00:00:00,00:00:04,0.00,Terminated by DROGUERIA SDO514 (51420),,,
2025-08-01T09:25:48,DROGUERIA SDO514 (51420),DROGUERIA SDO515 (51520),unanswered,00:00:00,00:00:00,0.00,"Busy, forwarded to VMail (51520)",,,
2025-08-01T09:25:40,DROGUERIA STO420 (42020),VMail (44820),answered,00:00:00,00:00:07,0.00,Terminated by DROGUERIA STO420 (42020),,,
2025-08-01T09:25:19,DROGUERIA STO420 (42020),DROGUERIA DO448 (44820),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (44820)",,,
2025-08-01T09:25:44,DROGUERIA SDO514 (51420),15,unanswered,00:00:00,00:00:00,0.00,Target not found,,,
2025-08-01T09:25:34,DROGUERIA STO076 (07620),VMail (51520),answered,00:00:00,00:00:05,0.00,Terminated by DROGUERIA STO076 (07620),,,
2025-08-01T09:25:13,DROGUERIA STO076 (07620),DROGUERIA SDO515 (51520),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (51520)",,,
2025-08-01T09:25:39,DROGUERIA STO428 (42820),140820,unanswered,00:00:00,00:00:00,0.00,Target not found,,,
2025-08-01T09:25:17,DROGUERIA SAO423 (42320),DROGUERIA STO414 (41420),unanswered,00:00:19,00:00:00,0.00,Terminated by DROGUERIA SAO423 (42320),,,
2025-08-01T09:25:19,DROGUERIA STO568 (56820),13920,answered,00:00:01,00:00:10,0.17,Terminated by DROGUERIA STO568 (56820),,,
2025-08-01T09:25:27,DROGUERIA STO428 (42820),140820,unanswered,00:00:00,00:00:00,0.00,Target not found,,,
2025-08-01T09:25:18,DROGUERIA STO428 (42820),140820,unanswered,00:00:00,00:00:00,0.00,Target not found,,,
2025-08-01T09:25:08,DROGUERIA STO076 (07620),VMail (51520),answered,00:00:00,00:00:04,0.00,Terminated by DROGUERIA STO076 (07620),,,
2025-08-01T09:24:47,DROGUERIA STO076 (07620),DROGUERIA SDO515 (51520),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (51520)",,,
2025-08-01T09:25:09,DROGUERIA STO428 (42820),140820,unanswered,00:00:00,00:00:00,0.00,Target not found,,,
2025-08-01T09:24:43,DROGUERIA STO428 (42820),VMail (40820),answered,00:00:00,00:00:04,0.00,Terminated by DROGUERIA STO428 (42820),,,
2025-08-01T09:24:22,DROGUERIA STO428 (42820),DROGUERIA STO408 (40820),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (40820)",,,
2025-08-01T09:24:43,DROGUERIA STO076 (07620),VMail (51520),answered,00:00:00,00:00:03,0.00,Terminated by DROGUERIA STO076 (07620),,,
2025-08-01T09:24:22,DROGUERIA STO076 (07620),DROGUERIA SDO515 (51520),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (51520)",,,
2025-08-01T09:24:17,DROGUERIA STO076 (07620),VMail (51520),answered,00:00:00,00:00:04,0.00,Terminated by DROGUERIA STO076 (07620),,,
2025-08-01T09:23:56,DROGUERIA STO076 (07620),DROGUERIA SDO515 (51520),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (51520)",,,
2025-08-01T09:23:52,DROGUERIA STO076 (07620),VMail (51520),answered,00:00:00,00:00:03,0.00,Terminated by DROGUERIA STO076 (07620),,,
2025-08-01T09:23:31,DROGUERIA STO076 (07620),DROGUERIA SDO515 (51520),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (51520)",,,
2025-08-01T09:23:52,DROGUERIA STO428 (42820),408,unanswered,00:00:00,00:00:00,0.00,Target not found,,,
2025-08-01T09:23:37,DROGUERIA STO591 (59120),VMail (55010),answered,00:00:00,00:00:04,0.00,Terminated by DROGUERIA STO591 (59120),,,
2025-08-01T09:23:16,DROGUERIA STO591 (59120),ATENCION CLIENTE STO550 (55010),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (55010)",,,
2025-08-01T09:23:27,DROGUERIA STO076 (07620),VMail (51520),answered,00:00:00,00:00:04,0.00,Terminated by DROGUERIA STO076 (07620),,,
2025-08-01T09:23:06,DROGUERIA STO076 (07620),DROGUERIA SDO515 (51520),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (51520)",,,
2025-08-01T09:22:59,ELECTRO SAO585 (58530),RECIBO SAO585 (58540),answered,00:00:08,00:00:17,0.00,Terminated by ELECTRO SAO585 (58530),,,
2025-08-01T09:22:47,DROGUERIA STO591 (59120),13020,answered,00:00:21,00:00:04,0.07,Terminated by DROGUERIA STO591 (59120),,,
